id,Data,Produto,Categoria,Quantidade,Preço
1804241019,2023-02-09,Barley,Grains,1587,0.58
1804241020,2023-02-09,Potatoes,Vegetables,7384,0.65
1804241021,2023-02-09,Yogurt,Dairy,29300,2.82
1804241022,2023-02-09,Rice,Grains,7513,0.81
1804241023,2023-02-09,Butter,Dairy,27514,4.82
1804241024,2023-02-10,Lamb,Livestock,8297,12.23
1804241025,2023-02-10,Cabbage,Vegetables,34177,0.75
1804241026,2023-02-10,Yogurt,Dairy,24630,2.87
1804241027,2023-02-10,Rye,Grains,23101,0.92
1804241028,2023-02-10,Carrots,Vegetables,23126,1.02
1804241029,2023-02-10,Peppers,Vegetables,3485,2.31
1804241030,2023-02-10,Pork,Livestock,11865,6.66
1804241031,2023-02-10,Tomatoes,Vegetables,4998,2.55
1804241032,2023-02-10,Tomatoes,Vegetables,13507,2.5
1804241033,2023-02-10,Pork,Livestock,19509,7.63
1804241034,2023-02-10,Chicken,Livestock,8855,2.47
1804241035,2023-02-10,Milk,Dairy,24685,1.25
1804241036,2023-02-10,Milk,Dairy,13770,1.37
1804241037,2023-02-10,Lettuce,Vegetables,594,1.17
1804241038,2023-02-10,Yogurt,Dairy,15352,3.46
1804241039,2023-02-10,Pork,Livestock,10850,8.21
1804241040,2023-02-11,Barley,Grains,1681,0.69
1804241041,2023-02-11,Cheese,Dairy,917,6.85
1804241042,2023-02-11,Peaches,Fruits,713,3.8
1804241043,2023-02-11,Corn,Grains,34000,0.48
1804241044,2023-02-11,Beef,Livestock,31086,11.47
1804241045,2023-02-11,Yogurt,Dairy,2800,2.66
1804241046,2023-02-11,Carrots,Vegetables,7647,1.37
1804241047,2023-02-11,Milk,Dairy,6904,1.01
1804241048,2023-02-12,Rice,Grains,29995,0.88
1804241049,2023-02-12,Rye,Grains,29752,0.83
1804241050,2023-02-12,Milk,Dairy,3374,0.97
1804241051,2023-02-12,Rice,Grains,8221,1.0
1804241052,2023-02-13,Beef,Livestock,21496,10.7
1804241053,2023-02-13,Cabbage,Vegetables,33133,0.82
1804241054,2023-02-13,Peppers,Vegetables,11848,2.33
1804241055,2023-02-13,Oranges,Fruits,28632,3.2
1804241056,2023-02-13,Lettuce,Vegetables,824,0.87
1804241057,2023-02-13,Chicken,Livestock,8100,3.33
1804241058,2023-02-13,Yogurt,Dairy,19380,3.09
1804241059,2023-02-13,Milk,Dairy,7332,1.25
1804241060,2023-02-13,Yogurt,Dairy,10385,2.51
1804241061,2023-02-13,Yogurt,Dairy,15294,2.96
1804241062,2023-02-13,Oats,Grains,1171,0.65
1804241063,2023-02-13,Lettuce,Vegetables,2384,1.12
1804241064,2023-02-13,Peppers,Vegetables,6553,2.18
1804241065,2023-02-13,Pork,Livestock,3033,6.4
1804241066,2023-02-13,Butter,Dairy,18432,4.87
1804241067,2023-02-14,Onions,Vegetables,1013,0.94
1804241068,2023-02-14,Oats,Grains,9556,0.84
1804241069,2023-02-14,Strawberries,Fruits,8633,4.41
1804241070,2023-02-14,Potatoes,Vegetables,30494,0.82
1804241071,2023-02-14,Lamb,Livestock,1791,10.45
1804241072,2023-02-14,Rice,Grains,29494,1.01
1804241073,2023-02-14,Oats,Grains,6660,0.67
1804241074,2023-02-14,Carrots,Vegetables,876,1.38
1804241075,2023-02-14,Apples,Fruits,11582,3.53
1804241076,2023-02-14,Rice,Grains,198,0.99
1804241077,2023-02-14,Grapes,Fruits,4825,3.58
1804241078,2023-02-14,Milk,Dairy,16502,1.18
1804241079,2023-02-14,Strawberries,Fruits,26732,4.52
1804241080,2023-02-14,Corn,Grains,938,0.49
1804241081,2023-02-15,Lettuce,Vegetables,3757,0.87
1804241082,2023-02-15,Pork,Livestock,19126,7.4
1804241083,2023-02-15,Chicken,Livestock,11966,3.24
1804241084,2023-02-15,Tomatoes,Vegetables,15114,2.26
1804241085,2023-02-15,Lettuce,Vegetables,10684,1.1
1804241086,2023-02-15,Beef,Livestock,534,10.56
1804241087,2023-02-15,Grapes,Fruits,4821,3.69
1804241088,2023-02-15,Rye,Grains,30216,1.02
1804241089,2023-02-15,Onions,Vegetables,29935,0.89
1804241090,2023-02-15,Butter,Dairy,2599,4.32
1804241091,2023-02-15,Barley,Grains,1090,0.78
1804241092,2023-02-15,Butter,Dairy,34725,4.02
1804241093,2023-02-15,Onions,Vegetables,2486,1.09
1804241094,2023-02-15,Lettuce,Vegetables,31,1.2
1804241095,2023-02-15,Pork,Livestock,38897,6.8
1804241096,2023-02-15,Oranges,Fruits,16939,2.82
1804241097,2023-02-16,Peaches,Fruits,11603,3.87
1804241098,2023-02-16,Butter,Dairy,29223,4.66
1804241099,2023-02-16,Corn,Grains,22355,0.49
1804241100,2023-02-16,Potatoes,Vegetables,13393,0.84
1804241101,2023-02-16,Pork,Livestock,2154,5.72
1804241102,2023-02-16,Onions,Vegetables,11817,1.13
1804241103,2023-02-16,Barley,Grains,19467,0.82
1804241104,2023-02-16,Oats,Grains,11671,0.93
1804241105,2023-02-16,Butter,Dairy,12815,5.15
1804241106,2023-02-16,Corn,Grains,1401,0.51
1804241107,2023-02-16,Tomatoes,Vegetables,109,2.12
1804241108,2023-02-16,Tomatoes,Vegetables,25225,2.84
1804241109,2023-02-16,Pork,Livestock,6477,7.83
1804241110,2023-02-16,Bananas,Fruits,2403,1.5
1804241111,2023-02-17,Butter,Dairy,9243,5.31
1804241112,2023-02-17,Rice,Grains,5873,1.12
1804241113,2023-02-17,Pork,Livestock,5729,6.06
1804241114,2023-02-17,Bananas,Fruits,18566,1.43
1804241115,2023-02-17,Pork,Livestock,9646,6.96
1804241116,2023-02-17,Beef,Livestock,7463,11.13
1804241117,2023-02-17,Beef,Livestock,40894,11.55
1804241118,2023-02-17,Lamb,Livestock,4316,13.61
1804241119,2023-02-17,Cabbage,Vegetables,25347,0.63
1804241120,2023-02-17,Yogurt,Dairy,6734,2.74
1804241121,2023-02-17,Oranges,Fruits,10312,2.59
1804241122,2023-02-17,Peaches,Fruits,12336,3.37
1804241123,2023-02-17,Wheat,Grains,31404,0.6
1804241124,2023-02-17,Chicken,Livestock,8574,3.19
1804241125,2023-02-17,Butter,Dairy,3897,4.05
1804241126,2023-02-17,Cheese,Dairy,3937,6.52
1804241127,2023-02-18,Chicken,Livestock,4029,2.59
1804241128,2023-02-18,Grapes,Fruits,10668,3.7
1804241129,2023-02-18,Butter,Dairy,3011,4.01
1804241130,2023-02-18,Strawberries,Fruits,4700,4.85
1804241131,2023-02-18,Peppers,Vegetables,6724,2.31
1804241132,2023-02-19,Chicken,Livestock,243,3.05
1804241133,2023-02-19,Milk,Dairy,11031,1.36
1804241134,2023-02-19,Cabbage,Vegetables,143,0.64
1804241135,2023-02-19,Corn,Grains,3257,0.6
1804241136,2023-02-19,Lamb,Livestock,1453,9.96
1804241137,2023-02-19,Pork,Livestock,6405,6.95
1804241138,2023-02-19,Peppers,Vegetables,23686,1.86
1804241139,2023-02-19,Oranges,Fruits,19689,3.21
1804241140,2023-02-19,Rye,Grains,12868,0.97
1804241141,2023-02-19,Wheat,Grains,1739,0.48
1804241142,2023-02-19,Cabbage,Vegetables,19091,0.8
1804241143,2023-02-19,Cheese,Dairy,23904,8.63
1804241144,2023-02-19,Rice,Grains,12705,0.99
1804241145,2023-02-19,Pork,Livestock,15015,6.36
1804241146,2023-02-19,Corn,Grains,6865,0.51
1804241147,2023-02-19,Beef,Livestock,29181,11.41
1804241148,2023-02-19,Butter,Dairy,1311,5.59
1804241149,2023-02-20,Bananas,Fruits,316,1.3
1804241150,2023-02-20,Yogurt,Dairy,24171,2.59
1804241151,2023-02-20,Peppers,Vegetables,45539,1.76
1804241152,2023-02-20,Yogurt,Dairy,7694,3.13
1804241153,2023-02-20,Apples,Fruits,5287,3.08
1804241154,2023-02-20,Oranges,Fruits,32321,2.35
1804241155,2023-02-20,Corn,Grains,10030,0.63
1804241156,2023-02-20,Apples,Fruits,8791,3.17
1804241157,2023-02-20,Peppers,Vegetables,2861,1.99
1804241158,2023-02-20,Pork,Livestock,1449,8.19
1804241159,2023-02-20,Pork,Livestock,8922,6.16
1804241160,2023-02-20,Rice,Grains,8826,0.92
1804241161,2023-02-20,Pork,Livestock,17369,7.26
1804241162,2023-02-20,Rye,Grains,2998,0.91
1804241163,2023-02-20,Barley,Grains,332,0.78
1804241164,2023-02-20,Corn,Grains,4165,0.56
1804241165,2023-02-21,Onions,Vegetables,45078,0.96
1804241166,2023-02-21,Pork,Livestock,2601,7.67
1804241167,2023-02-21,Peaches,Fruits,3491,3.11
1804241168,2023-02-21,Lamb,Livestock,5265,11.92
1804241169,2023-02-21,Oats,Grains,18612,0.75
1804241170,2023-02-21,Yogurt,Dairy,20150,3.51
1804241171,2023-02-21,Grapes,Fruits,5569,3.82
1804241172,2023-02-22,Milk,Dairy,18774,1.32
1804241173,2023-02-22,Apples,Fruits,977,3.45
1804241174,2023-02-22,Peaches,Fruits,11721,3.32
1804241175,2023-02-22,Blueberries,Fruits,9227,6.33
1804241176,2023-02-22,Apples,Fruits,3634,3.02
1804241177,2023-02-22,Potatoes,Vegetables,8924,0.67
1804241178,2023-02-22,Cheese,Dairy,1355,7.5
1804241179,2023-02-22,Oats,Grains,6223,0.66
1804241180,2023-02-22,Cheese,Dairy,27379,7.34
1804241181,2023-02-22,Carrots,Vegetables,479,1.17
1804241182,2023-02-23,Oats,Grains,26803,0.87
1804241183,2023-02-23,Cheese,Dairy,23511,8.28
1804241184,2023-02-23,Rye,Grains,6140,0.9
1804241185,2023-02-23,Tomatoes,Vegetables,5919,2.55
1804241186,2023-02-23,Beef,Livestock,14875,10.61
1804241187,2023-02-23,Barley,Grains,862,0.83
1804241188,2023-02-23,Blueberries,Fruits,20812,6.06
1804241189,2023-02-23,Potatoes,Vegetables,7080,0.73
1804241190,2023-02-23,Milk,Dairy,4759,1.05
1804241191,2023-02-23,Corn,Grains,4934,0.67
1804241192,2023-02-23,Lamb,Livestock,3583,11.23
1804241193,2023-02-24,Lamb,Livestock,3040,11.88
1804241194,2023-02-24,Strawberries,Fruits,1791,4.67
1804241195,2023-02-24,Carrots,Vegetables,162,1.23
1804241196,2023-02-24,Cheese,Dairy,2549,6.55
1804241197,2023-02-24,Onions,Vegetables,12343,1.19
1804241198,2023-02-24,Lettuce,Vegetables,31068,0.95
1804241199,2023-02-24,Oats,Grains,1138,0.86
1804241200,2023-02-24,Pork,Livestock,31967,7.68
1804241201,2023-02-24,Milk,Dairy,13475,1.16
1804241202,2023-02-24,Milk,Dairy,8072,1.16
1804241203,2023-02-24,Corn,Grains,25864,0.65
1804241204,2023-02-24,Rice,Grains,1649,0.99
1804241205,2023-02-24,Milk,Dairy,11107,1.03
1804241206,2023-02-24,Milk,Dairy,5837,0.96
1804241207,2023-02-24,Butter,Dairy,214,5.7
1804241208,2023-02-25,Tomatoes,Vegetables,25650,2.08
1804241209,2023-02-25,Apples,Fruits,7529,3.06
1804241210,2023-02-25,Chicken,Livestock,134,2.93
1804241211,2023-02-25,Tomatoes,Vegetables,5119,2.62
1804241212,2023-02-25,Blueberries,Fruits,2183,6.03
1804241213,2023-02-25,Apples,Fruits,3196,2.66
1804241214,2023-02-25,Strawberries,Fruits,7150,4.54
1804241215,2023-02-25,Beef,Livestock,10167,10.51
1804241216,2023-02-25,Grapes,Fruits,15286,4.42
1804241217,2023-02-25,Milk,Dairy,12540,1.3
1804241218,2023-02-25,Strawberries,Fruits,8234,4.73
1804241219,2023-02-25,Chicken,Livestock,15829,3.05
1804241220,2023-02-25,Bananas,Fruits,11675,1.61
1804241221,2023-02-25,Rice,Grains,36349,1.04
1804241222,2023-02-26,Tomatoes,Vegetables,54,2.91
1804241223,2023-02-26,Chicken,Livestock,589,3.26
1804241224,2023-02-26,Cheese,Dairy,31087,7.16
1804241225,2023-02-26,Lettuce,Vegetables,12607,0.86
1804241226,2023-02-26,Beef,Livestock,5812,8.02
1804241227,2023-02-26,Yogurt,Dairy,6800,2.41
1804241228,2023-02-26,Corn,Grains,5009,0.55
1804241229,2023-02-26,Cabbage,Vegetables,16068,0.9
1804241230,2023-02-26,Pork,Livestock,25501,6.7
1804241231,2023-02-26,Corn,Grains,12994,0.7
1804241232,2023-02-27,Peppers,Vegetables,3168,1.92
1804241233,2023-02-27,Pork,Livestock,938,8.36
1804241234,2023-02-27,Apples,Fruits,20478,3.11
1804241235,2023-02-27,Grapes,Fruits,9004,4.76
1804241236,2023-02-27,Rye,Grains,1510,0.91
1804241237,2023-02-27,Bananas,Fruits,98,1.3
1804241238,2023-02-27,Barley,Grains,18828,0.76
1804241239,2023-02-27,Strawberries,Fruits,7468,5.25
1804241240,2023-02-27,Rye,Grains,6262,1.07
1804241241,2023-02-27,Butter,Dairy,37454,5.93
1804241242,2023-02-27,Bananas,Fruits,10330,1.53
1804241243,2023-02-28,Potatoes,Vegetables,884,0.82
1804241244,2023-02-28,Cheese,Dairy,9039,6.44
1804241245,2023-02-28,Strawberries,Fruits,6111,5.68
1804241246,2023-02-28,Blueberries,Fruits,11568,7.16
1804241247,2023-02-28,Wheat,Grains,3745,0.55
1804241248,2023-02-28,Yogurt,Dairy,17157,3.38
1804241249,2023-02-28,Yogurt,Dairy,8103,2.54
1804241250,2023-02-28,Beef,Livestock,18787,10.58
1804241251,2023-02-28,Yogurt,Dairy,18308,3.22
1804241252,2023-02-28,Apples,Fruits,983,3.17
1804241253,2023-02-28,Oats,Grains,19528,0.92
1804241254,2023-02-28,Butter,Dairy,23176,4.77
1804241255,2023-02-28,Milk,Dairy,6470,1.14
1804241256,2023-02-28,Tomatoes,Vegetables,10555,2.18
1804241257,2023-02-28,Oats,Grains,6307,0.68
1804241258,2023-02-28,Strawberries,Fruits,1342,5.99
1804241259,2023-02-28,Milk,Dairy,456,1.23
1804241260,2023-03-01,Cheese,Dairy,3573,7.48
1804241261,2023-03-01,Bananas,Fruits,17180,1.24
1804241262,2023-03-01,Rye,Grains,12157,0.99
1804241263,2023-03-01,Onions,Vegetables,6631,1.18
1804241264,2023-03-01,Lamb,Livestock,20657,12.05
1804241265,2023-03-01,Peaches,Fruits,2348,3.06
1804241266,2023-03-01,Potatoes,Vegetables,13418,0.75
1804241267,2023-03-01,Tomatoes,Vegetables,16312,2.34
1804241268,2023-03-02,Cabbage,Vegetables,1763,0.7
1804241269,2023-03-02,Beef,Livestock,1191,10.82
1804241270,2023-03-02,Rice,Grains,6270,1.12
1804241271,2023-03-02,Lettuce,Vegetables,5829,1.03
1804241272,2023-03-02,Peppers,Vegetables,11816,1.7
1804241273,2023-03-02,Peaches,Fruits,19132,3.77
1804241274,2023-03-02,Peppers,Vegetables,25856,2.26
1804241275,2023-03-02,Lamb,Livestock,10397,11.88
1804241276,2023-03-02,Rice,Grains,13249,1.1
1804241277,2023-03-02,Rye,Grains,9873,0.9
1804241278,2023-03-02,Rice,Grains,16823,0.82
1804241279,2023-03-03,Peaches,Fruits,9256,3.5
1804241280,2023-03-03,Pork,Livestock,510,7.5
1804241281,2023-03-03,Yogurt,Dairy,24803,2.5
1804241282,2023-03-03,Grapes,Fruits,1843,3.85
1804241283,2023-03-03,Strawberries,Fruits,3995,4.82
1804241284,2023-03-03,Oranges,Fruits,14399,2.31
1804241285,2023-03-03,Beef,Livestock,4587,10.56
1804241286,2023-03-03,Carrots,Vegetables,1232,1.27
1804241287,2023-03-03,Chicken,Livestock,33401,2.89
1804241288,2023-03-03,Tomatoes,Vegetables,18748,2.7
1804241289,2023-03-03,Peaches,Fruits,1659,4.13
1804241290,2023-03-03,Wheat,Grains,4865,0.48
1804241291,2023-03-03,Lettuce,Vegetables,10759,1.16
1804241292,2023-03-03,Tomatoes,Vegetables,16286,2.38
1804241293,2023-03-04,Pork,Livestock,967,5.62
1804241294,2023-03-04,Butter,Dairy,3230,5.43
1804241295,2023-03-04,Apples,Fruits,19978,2.87
1804241296,2023-03-04,Oats,Grains,5630,0.81
1804241297,2023-03-04,Blueberries,Fruits,2298,5.63
1804241298,2023-03-04,Potatoes,Vegetables,9247,0.81
1804241299,2023-03-04,Bananas,Fruits,16992,1.56
1804241300,2023-03-04,Beef,Livestock,2096,8.94
1804241301,2023-03-04,Lamb,Livestock,3711,10.58
1804241302,2023-03-05,Oats,Grains,32155,0.83
1804241303,2023-03-05,Chicken,Livestock,7249,3.06
1804241304,2023-03-05,Rice,Grains,12017,1.2
1804241305,2023-03-05,Lamb,Livestock,1551,10.48
1804241306,2023-03-05,Lamb,Livestock,20777,9.7
1804241307,2023-03-05,Corn,Grains,22516,0.64
1804241308,2023-03-05,Yogurt,Dairy,11497,2.46
1804241309,2023-03-05,Lamb,Livestock,36275,9.7
1804241310,2023-03-05,Rice,Grains,6469,0.81
1804241311,2023-03-05,Milk,Dairy,28744,1.3
1804241312,2023-03-06,Strawberries,Fruits,13825,4.17
1804241313,2023-03-06,Cheese,Dairy,5813,9.59
1804241314,2023-03-06,Rice,Grains,7091,1.08
1804241315,2023-03-06,Wheat,Grains,3197,0.58
1804241316,2023-03-06,Corn,Grains,632,0.71
1804241317,2023-03-06,Bananas,Fruits,29144,1.33
1804241318,2023-03-06,Lamb,Livestock,6632,12.88
1804241319,2023-03-06,Tomatoes,Vegetables,6617,2.8
1804241320,2023-03-06,Peppers,Vegetables,3013,1.63
1804241321,2023-03-06,Peaches,Fruits,323,3.53
1804241322,2023-03-06,Lettuce,Vegetables,3809,1.06
1804241323,2023-03-06,Peaches,Fruits,79,3.63
1804241324,2023-03-06,Corn,Grains,30219,0.62
1804241325,2023-03-07,Yogurt,Dairy,9284,3.26
1804241326,2023-03-07,Cheese,Dairy,1877,6.94
1804241327,2023-03-07,Potatoes,Vegetables,27630,0.69
1804241328,2023-03-07,Bananas,Fruits,2960,1.54
1804241329,2023-03-07,Grapes,Fruits,10708,4.18
1804241330,2023-03-07,Cabbage,Vegetables,1982,0.65
1804241331,2023-03-07,Lettuce,Vegetables,2680,1.16
1804241332,2023-03-07,Pork,Livestock,1731,7.31
1804241333,2023-03-07,Yogurt,Dairy,8259,3.38
1804241334,2023-03-07,Peppers,Vegetables,15691,1.72
1804241335,2023-03-07,Potatoes,Vegetables,14943,0.7
1804241336,2023-03-08,Milk,Dairy,39600,1.16
1804241337,2023-03-08,Blueberries,Fruits,12153,6.59
1804241338,2023-03-08,Corn,Grains,4139,0.5
1804241339,2023-03-08,Cabbage,Vegetables,21866,0.84
1804241340,2023-03-08,Strawberries,Fruits,16275,5.49
1804241341,2023-03-08,Chicken,Livestock,30492,3.06
1804241342,2023-03-08,Lamb,Livestock,5214,11.66
1804241343,2023-03-08,Pork,Livestock,11496,8.26
1804241344,2023-03-08,Lettuce,Vegetables,2106,0.93
1804241345,2023-03-08,Grapes,Fruits,22590,3.96
1804241346,2023-03-08,Tomatoes,Vegetables,25635,2.03
1804241347,2023-03-09,Blueberries,Fruits,484,6.82
1804241348,2023-03-09,Onions,Vegetables,19533,0.96
1804241349,2023-03-09,Rice,Grains,14416,0.94
1804241350,2023-03-09,Beef,Livestock,26508,11.52
1804241351,2023-03-09,Corn,Grains,65,0.62
1804241352,2023-03-09,Oats,Grains,13098,0.65
1804241353,2023-03-09,Peaches,Fruits,7360,3.08
1804241354,2023-03-09,Butter,Dairy,585,5.56
1804241355,2023-03-09,Rye,Grains,11750,1.01
1804241356,2023-03-09,Milk,Dairy,8580,1.22
1804241357,2023-03-09,Beef,Livestock,5496,8.18
1804241358,2023-03-10,Grapes,Fruits,1302,4.48
1804241359,2023-03-10,Onions,Vegetables,1308,0.97
1804241360,2023-03-10,Lettuce,Vegetables,2781,1.19
1804241361,2023-03-10,Peaches,Fruits,31513,3.17
1804241362,2023-03-10,Rye,Grains,24409,0.92
1804241363,2023-03-10,Pork,Livestock,39303,7.58
1804241364,2023-03-10,Beef,Livestock,10927,10.76
1804241365,2023-03-10,Grapes,Fruits,3397,3.61
1804241366,2023-03-10,Beef,Livestock,11214,11.45
1804241367,2023-03-10,Lamb,Livestock,3335,11.21
1804241368,2023-03-10,Rye,Grains,1232,0.93
1804241369,2023-03-10,Peaches,Fruits,6830,2.92
1804241370,2023-03-11,Wheat,Grains,4558,0.48
1804241371,2023-03-11,Oranges,Fruits,506,2.36
1804241372,2023-03-11,Cheese,Dairy,3864,9.23
1804241373,2023-03-11,Milk,Dairy,245,1.29
1804241374,2023-03-11,Wheat,Grains,9502,0.53
1804241375,2023-03-11,Cheese,Dairy,12623,9.06
1804241376,2023-03-11,Beef,Livestock,22877,8.42
1804241377,2023-03-11,Pork,Livestock,753,6.23
1804241378,2023-03-11,Barley,Grains,19962,0.74
1804241379,2023-03-11,Lamb,Livestock,3108,12.3
1804241380,2023-03-11,Apples,Fruits,3724,2.93
1804241381,2023-03-11,Cheese,Dairy,18657,9.34
1804241382,2023-03-11,Pork,Livestock,13859,8.2
1804241383,2023-03-12,Beef,Livestock,4235,9.8
1804241384,2023-03-12,Butter,Dairy,5056,5.02
1804241385,2023-03-12,Yogurt,Dairy,11354,3.14
1804241386,2023-03-12,Yogurt,Dairy,22763,2.52
1804241387,2023-03-12,Lettuce,Vegetables,8264,0.95
1804241388,2023-03-12,Oranges,Fruits,39991,2.72
1804241389,2023-03-12,Rice,Grains,16497,1.07
1804241390,2023-03-12,Pork,Livestock,14242,6.47
1804241391,2023-03-12,Rye,Grains,5163,1.05
1804241392,2023-03-12,Bananas,Fruits,11742,1.75
1804241393,2023-03-12,Wheat,Grains,2310,0.49
1804241394,2023-03-13,Yogurt,Dairy,3177,2.76
1804241395,2023-03-13,Lettuce,Vegetables,24800,0.88
1804241396,2023-03-13,Bananas,Fruits,13635,1.68
1804241397,2023-03-13,Butter,Dairy,1749,5.73
1804241398,2023-03-13,Barley,Grains,21111,0.82
1804241399,2023-03-13,Cheese,Dairy,31711,9.2
1804241400,2023-03-13,Barley,Grains,5750,0.57
1804241401,2023-03-13,Peppers,Vegetables,22254,2.04
1804241402,2023-03-13,Blueberries,Fruits,6749,5.7
1804241403,2023-03-13,Oats,Grains,22181,0.93
1804241404,2023-03-13,Pork,Livestock,4133,8.2
1804241405,2023-03-14,Wheat,Grains,332,0.59
1804241406,2023-03-14,Yogurt,Dairy,16138,3.18
1804241407,2023-03-14,Corn,Grains,21553,0.68
1804241408,2023-03-14,Butter,Dairy,29771,4.25
1804241409,2023-03-14,Lamb,Livestock,33314,10.44
1804241410,2023-03-14,Rye,Grains,3268,1.02
1804241411,2023-03-14,Rice,Grains,24902,0.86
1804241412,2023-03-14,Peppers,Vegetables,13396,2.17
1804241413,2023-03-14,Rice,Grains,7917,1.05
1804241414,2023-03-14,Chicken,Livestock,969,2.84
1804241415,2023-03-14,Barley,Grains,9353,0.8
1804241416,2023-03-14,Cheese,Dairy,6188,9.47
1804241417,2023-03-14,Cabbage,Vegetables,1988,0.84
1804241418,2023-03-14,Apples,Fruits,2905,2.89
1804241419,2023-03-14,Oranges,Fruits,39163,2.83
1804241420,2023-03-14,Chicken,Livestock,1675,2.67
1804241421,2023-03-14,Rye,Grains,24890,1.04
1804241422,2023-03-15,Rye,Grains,177,0.75
1804241423,2023-03-15,Bananas,Fruits,2170,1.22
1804241424,2023-03-15,Strawberries,Fruits,2019,5.39
1804241425,2023-03-15,Pork,Livestock,17399,7.17
1804241426,2023-03-15,Rice,Grains,1527,1.02
1804241427,2023-03-15,Grapes,Fruits,25853,3.93
1804241428,2023-03-15,Oats,Grains,2043,0.95
1804241429,2023-03-15,Wheat,Grains,10990,0.52
1804241430,2023-03-15,Pork,Livestock,10462,7.57
1804241431,2023-03-15,Grapes,Fruits,29174,3.96
1804241432,2023-03-15,Bananas,Fruits,5409,1.3
1804241433,2023-03-15,Beef,Livestock,18935,9.54
1804241434,2023-03-15,Yogurt,Dairy,12646,2.53
1804241435,2023-03-15,Lamb,Livestock,5755,11.34
1804241436,2023-03-15,Pork,Livestock,1508,7.8
1804241437,2023-03-15,Cabbage,Vegetables,9978,0.69
1804241438,2023-03-15,Butter,Dairy,9171,4.07
1804241439,2023-03-15,Milk,Dairy,20451,1.24
1804241440,2023-03-15,Tomatoes,Vegetables,12355,2.04
1804241441,2023-03-16,Grapes,Fruits,8382,3.71
1804241442,2023-03-16,Rye,Grains,29985,0.92
1804241443,2023-03-16,Potatoes,Vegetables,7807,0.92
1804241444,2023-03-16,Butter,Dairy,7623,5.83
1804241445,2023-03-16,Potatoes,Vegetables,8715,0.65
1804241446,2023-03-16,Carrots,Vegetables,31870,1.01
1804241447,2023-03-16,Apples,Fruits,2603,2.69
1804241448,2023-03-16,Peaches,Fruits,12121,3.32
1804241449,2023-03-16,Beef,Livestock,25808,11.63
1804241450,2023-03-16,Blueberries,Fruits,17061,6.71
1804241451,2023-03-17,Beef,Livestock,27753,8.54
1804241452,2023-03-17,Barley,Grains,21157,0.75
1804241453,2023-03-17,Cheese,Dairy,29621,6.74
1804241454,2023-03-17,Oats,Grains,5378,0.72
1804241455,2023-03-17,Grapes,Fruits,4680,3.33
1804241456,2023-03-17,Oats,Grains,11961,0.83
1804241457,2023-03-17,Butter,Dairy,9959,4.11
1804241458,2023-03-17,Bananas,Fruits,12272,1.57
1804241459,2023-03-17,Wheat,Grains,14208,0.54
1804241460,2023-03-17,Peppers,Vegetables,15534,1.82
1804241461,2023-03-17,Strawberries,Fruits,12899,4.08
1804241462,2023-03-17,Lettuce,Vegetables,11099,0.88
1804241463,2023-03-17,Beef,Livestock,4223,11.4
1804241464,2023-03-18,Oats,Grains,703,0.77
1804241465,2023-03-18,Chicken,Livestock,2980,3.36
1804241466,2023-03-18,Rye,Grains,2868,0.9
1804241467,2023-03-18,Strawberries,Fruits,1639,4.65
1804241468,2023-03-18,Lettuce,Vegetables,1077,0.81
1804241469,2023-03-18,Rye,Grains,548,0.84
1804241470,2023-03-18,Yogurt,Dairy,8855,3.43
1804241471,2023-03-18,Oats,Grains,6009,0.9
1804241472,2023-03-18,Rye,Grains,30889,0.79
1804241473,2023-03-19,Butter,Dairy,7936,5.72
1804241474,2023-03-19,Apples,Fruits,5521,2.87
1804241475,2023-03-19,Butter,Dairy,37854,4.36
1804241476,2023-03-19,Pork,Livestock,23754,7.67
1804241477,2023-03-19,Lettuce,Vegetables,10914,0.88
1804241478,2023-03-19,Beef,Livestock,3194,9.13
1804241479,2023-03-19,Yogurt,Dairy,19057,2.45
1804241480,2023-03-19,Barley,Grains,1937,0.82
1804241481,2023-03-19,Lamb,Livestock,2872,9.76
